ue_index,signature_valid,policy_compliant
24895,True,True
24896,True,True
24897,True,True
24898,True,True
24899,True,True
24900,True,True
24901,True,True
24902,True,True
24903,True,True
24904,True,True
24905,True,True
24906,True,True
24907,True,True
24908,True,True
24909,True,True
24910,True,True
24911,True,True
24912,True,True
24913,True,True
24914,True,True
24915,True,True
24916,True,True
24917,True,True
24918,True,True
24919,True,True
24920,True,True
24921,True,True
24922,True,True
24923,True,True
24924,True,True
24925,True,True
24926,True,True
24927,True,True
24928,True,True
24929,True,True
24930,True,True
24931,True,True
24932,True,True
24933,True,True
24934,True,True
24935,True,True
24936,True,True
24937,True,True
24938,True,True
24939,True,True
24940,True,True
24941,True,True
24942,True,True
24943,True,True
24944,True,True
24945,True,True
24946,True,True
24947,True,True
24948,True,True
24949,True,True
24950,True,True
24951,True,True
24952,True,True
24953,True,True
24954,True,True
24955,True,True
24956,True,True
24957,True,True
24958,True,True
24959,True,True
24960,True,True
24961,True,True
24962,True,True
24963,True,True
24964,True,True
24965,True,True
24966,True,True
24967,True,True
24968,True,True
24969,True,True
24970,True,True
24971,True,True
24972,True,True
24973,True,True
24974,True,True
24975,True,True
24976,True,True
24977,True,True
24978,True,True
24979,True,True
24980,True,True
24981,True,True
24982,True,True
24983,True,True
24984,True,True
24985,True,True
24986,True,True
24987,True,True
24988,True,True
24989,True,True
24990,True,True
24991,True,True
24992,True,True
24993,True,True
24994,True,True
24995,True,True
24996,True,True
24997,True,True
24998,True,True
24999,True,True
25000,True,True
25001,True,True
25002,True,True
25003,True,True
25004,True,True
25005,True,True
25006,True,True
25007,True,True
25008,True,True
25009,True,True
25010,True,True
25011,True,True
25012,True,True
25013,True,True
25014,True,True
25015,True,True
25016,True,True
25017,True,True
25018,True,True
25019,True,True
25020,True,True
25021,True,True
25022,True,True
25023,True,True
25024,True,True
25025,True,True
25026,True,True
25027,True,True
25028,True,True
25029,True,True
25030,True,True
25031,True,True
25032,True,True
25033,True,True
25034,True,True
25035,True,True
25036,True,True
25037,True,True
25038,True,True
25039,True,True
25040,True,True
25041,True,True
25042,True,True
25043,True,True
25044,True,True
25045,True,True
25046,True,True
25047,True,True
25048,True,True
25049,True,True
25050,True,True
25051,True,True
25052,True,True
25053,True,True
25054,True,True
25055,True,True
25056,True,True
25057,True,True
25058,True,True
25059,True,True
25060,True,True
25061,True,True
25062,True,True
25063,True,True
25064,True,True
25065,True,True
25066,True,True
25067,True,True
25068,True,True
25069,True,True
25070,True,True
25071,True,True
25072,True,True
25073,True,True
25074,True,True
25075,True,True
25076,True,True
25077,True,True
25078,True,True
25079,True,True
25080,True,True
25081,True,True
25082,True,True
25083,True,True
25084,True,True
25085,True,True
25086,True,True
25087,True,True
25088,True,True
25089,True,True
25090,True,True
25091,True,True
25092,True,True
25093,True,True
25094,True,True
25095,True,True
25096,True,True
25097,True,True
25098,True,True
25099,True,True
25100,True,True
25101,True,True
25102,True,True
25103,True,True
25104,True,True
25105,True,True
25106,True,True
25107,True,True
25108,True,True
25109,True,True
25110,True,True
25111,True,True
25112,True,True
25113,True,True
25114,True,True
25115,True,True
25116,True,True
25117,True,True
25118,True,True
25119,True,True
25120,True,True
25121,True,True
25122,True,True
25123,True,True
25124,True,True
25125,True,True
25126,True,True
25127,True,True
25128,True,True
25129,True,True
25130,True,True
25131,True,True
25132,True,True
25133,True,True
25134,True,True
25135,True,True
25136,True,True
25137,True,True
25138,True,True
25139,True,True
25140,True,True
25141,True,True
25142,True,True
25143,True,True
25144,True,True
25145,True,True
25146,True,True
25147,True,True
25148,True,True
25149,True,True
25150,True,True
25151,True,True
25152,True,True
25153,True,True
25154,True,True
25155,True,True
25156,True,True
25157,True,True
25158,True,True
25159,True,True
25160,True,True
25161,True,True
25162,True,True
25163,True,True
25164,True,True
25165,True,True
25166,True,True
25167,True,True
25168,True,True
25169,True,True
25170,True,True
25171,True,True
25172,True,True
25173,True,True
25174,True,True
25175,True,True
25176,True,True
25177,True,True
25178,True,True
25179,True,True
25180,True,True
25181,True,True
25182,True,True
25183,True,True
25184,True,True
25185,True,True
25186,True,True
25187,True,True
25188,True,True
25189,True,True
25190,True,True
25191,True,True
25192,True,True
25193,True,True
25194,True,True
25195,True,True
25196,True,True
25197,True,True
25198,True,True
25199,True,True
25200,True,True
25201,True,True
25202,True,True
25203,True,True
25204,True,True
25205,True,True
25206,True,True
25207,True,True
25208,True,True
25209,True,True
25210,True,True
25211,True,True
25212,True,True
25213,True,True
25214,True,True
25215,True,True
25216,True,True
25217,True,True
25218,True,True
25219,True,True
25220,True,True
25221,True,True
25222,True,True
25223,True,True
25224,True,True
25225,True,True
25226,True,True
25227,True,True
25228,True,True
25229,True,True
25230,True,True
25231,True,True
25232,True,True
25233,True,True
25234,True,True
25235,True,True
25236,True,True
25237,True,True
25238,True,True
25239,True,True
25240,True,True
25241,True,True
25242,True,True
25243,True,True
25244,True,True
25245,True,True
25246,True,True
25247,True,True
25248,True,True
25249,True,True
25250,True,True
25251,True,True
25252,True,True
25253,True,True
25254,True,True
25255,True,True
25256,True,True
25257,True,True
25258,True,True
25259,True,True
25260,True,True
25261,True,True
25262,True,True
25263,True,True
25264,True,True
25265,True,True
25266,True,True
25267,True,True
25268,True,True
25269,True,True
25270,True,True
25271,True,True
25272,True,True
25273,True,True
25274,True,True
25275,True,True
25276,True,True
25277,True,True
25278,True,True
25279,True,True
25280,True,True
25281,True,True
25282,True,True
25283,True,True
25284,True,True
25285,True,True
25286,True,True
25287,True,True
25288,True,True
25289,True,True
25290,True,True
25291,True,True
25292,True,True
25293,True,True
25294,True,True
25295,True,True
25296,True,True
25297,True,True
25298,True,True
25299,True,True
25300,True,True
25301,True,True
25302,True,True
25303,True,True
25304,True,True
25305,True,True
25306,True,True
25307,True,True
25308,True,True
25309,True,True
25310,True,True
25311,True,True
25312,True,True
25313,True,True
25314,True,True
25315,True,True
25316,True,True
25317,True,True
25318,True,True
25319,True,True
25320,True,True
25321,True,True
25322,True,True
25323,True,True
25324,True,True
25325,True,True
25326,True,True
25327,True,True
25328,True,True
25329,True,True
25330,True,True
25331,True,True
25332,True,True
25333,True,True
25334,True,True
25335,True,True
25336,True,True
25337,True,True
25338,True,True
25339,True,True
25340,True,True
25341,True,True
25342,True,True
25343,True,True
25344,True,True
25345,True,True
25346,True,True
25347,True,True
25348,True,True
25349,True,True
25350,True,True
25351,True,True
25352,True,True
25353,True,True
25354,True,True
25355,True,True
25356,True,True
25357,True,True
25358,True,True
25359,True,True
25360,True,True
25361,True,True
25362,True,True
25363,True,True
25364,True,True
25365,True,True
25366,True,True
25367,True,True
25368,True,True
25369,True,True
25370,True,True
25371,True,True
25372,True,True
25373,True,True
25374,True,True
25375,True,True
25376,True,True
25377,True,True
25378,True,True
25379,True,True
25380,True,True
25381,True,True
25382,True,True
25383,True,True
25384,True,True
25385,True,True
25386,True,True
25387,True,True
25388,True,True
25389,True,True
25390,True,True
25391,True,True
25392,True,True
25393,True,True
25394,True,True
25395,True,True
25396,True,True
25397,True,True
25398,True,True
25399,True,True
25400,True,True
25401,True,True
25402,True,True
25403,True,True
25404,True,True
25405,True,True
25406,True,True
25407,True,True
25408,True,True
25409,True,True
25410,True,True
25411,True,True
25412,True,True
25413,True,True
25414,True,True
25415,True,True
25416,True,True
25417,True,True
25418,True,True
25419,True,True
25420,True,True
25421,True,True
25422,True,True
25423,True,True
25424,True,True
25425,True,True
25426,True,True
25427,True,True
25428,True,True
25429,True,True
25430,True,True
25431,True,True
25432,True,True
25433,True,True
25434,True,True
25435,True,True
25436,True,True
25437,True,True
25438,True,True
25439,True,True
25440,True,True
25441,True,True
25442,True,True
25443,True,True
25444,True,True
25445,True,True
25446,True,True
25447,True,True
25448,True,True
25449,True,True
25450,True,True
25451,True,True
25452,True,True
25453,True,True
25454,True,True
25455,True,True
25456,True,True
25457,True,True
25458,True,True
25459,True,True
25460,True,True
25461,True,True
25462,True,True
25463,True,True
25464,True,True
25465,True,True
25466,True,True
25467,True,True
25468,True,True
25469,True,True
25470,True,True
25471,True,True
25472,True,True
25473,True,True
25474,True,True
25475,True,True
25476,True,True
25477,True,True
25478,True,True
25479,True,True
25480,True,True
25481,True,True
25482,True,True
25483,True,True
25484,True,True
25485,True,True
25486,True,True
25487,True,True
25488,True,True
25489,True,True
25490,True,True
25491,True,True
25492,True,True
25493,True,True
25494,True,True
25495,True,True
25496,True,True
25497,True,True
25498,True,True
25499,True,True
25500,True,True
25501,True,True
25502,True,True
25503,True,True
25504,True,True
25505,True,True
25506,True,True
25507,True,True
25508,True,True
25509,True,True
25510,True,True
25511,True,True
25512,True,True
25513,True,True
25514,True,True
25515,True,True
25516,True,True
25517,True,True
25518,True,True
25519,True,True
25520,True,True
25521,True,True
25522,True,True
25523,True,True
25524,True,True
25525,True,True
25526,True,True
25527,True,True
25528,True,True
25529,True,True
25530,True,True
25531,True,True
25532,True,True
25533,True,True
25534,True,True
25535,True,True
25536,True,True
25537,True,True
25538,True,True
25539,True,True
25540,True,True
25541,True,True
25542,True,True
25543,True,True
25544,True,True
25545,True,True
25546,True,True
25547,True,True
25548,True,True
25549,True,True
25550,True,True
25551,True,True
25552,True,True
25553,True,True
25554,True,True
25555,True,True
25556,True,True
25557,True,True
25558,True,True
25559,True,True
25560,True,True
25561,True,True
25562,True,True
25563,True,True
25564,True,True
25565,True,True
25566,True,True
25567,True,True
25568,True,True
25569,True,True
25570,True,True
25571,True,True
25572,True,True
25573,True,True
25574,True,True
25575,True,True
25576,True,True
25577,True,True
25578,True,True
25579,True,True
25580,True,True
25581,True,True
25582,True,True
25583,True,True
25584,True,True
25585,True,True
25586,True,True
25587,True,True
25588,True,True
25589,True,True
25590,True,True
25591,True,True
25592,True,True
25593,True,True
25594,True,True
25595,True,True
25596,True,True
25597,True,True
25598,True,True
25599,True,True
25600,True,True
25601,True,True
25602,True,True
25603,True,True
25604,True,True
25605,True,True
25606,True,True
25607,True,True
25608,True,True
25609,True,True
25610,True,True
25611,True,True
25612,True,True
25613,True,True
25614,True,True
25615,True,True
25616,True,True
25617,True,True
25618,True,True
25619,True,True
25620,True,True
25621,True,True
25622,True,True
25623,True,True
25624,True,True
25625,True,True
25626,True,True
25627,True,True
25628,True,True
25629,True,True
25630,True,True
25631,True,True
25632,True,True
25633,True,True
25634,True,True
25635,True,True
25636,True,True
25637,True,True
25638,True,True
25639,True,True
25640,True,True
25641,True,True
25642,True,True
25643,True,True
25644,True,True
25645,True,True
25646,True,True
25647,True,True
25648,True,True
25649,True,True
25650,True,True
25651,True,True
25652,True,True
25653,True,True
25654,True,True
25655,True,True
25656,True,True
25657,True,True
25658,True,True
25659,True,True
25660,True,True
25661,True,True
25662,True,True
25663,True,True
25664,True,True
25665,True,True
25666,True,True
25667,True,True
25668,True,True
25669,True,True
25670,True,True
25671,True,True
25672,True,True
25673,True,True
25674,True,True
25675,True,True
25676,True,True
25677,True,True
25678,True,True
25679,True,True
25680,True,True
25681,True,True
25682,True,True
25683,True,True
25684,True,True
25685,True,True
25686,True,True
25687,True,True
25688,True,True
25689,True,True
25690,True,True
25691,True,True
25692,True,True
25693,True,True
25694,True,True
25695,True,True
25696,True,True
25697,True,True
25698,True,True
25699,True,True
25700,True,True
25701,True,True
25702,True,True
25703,True,True
25704,True,True
25705,True,True
25706,True,True
25707,True,True
25708,True,True
25709,True,True
25710,True,True
25711,True,True
25712,True,True
25713,True,True
25714,True,True
25715,True,True
25716,True,True
25717,True,True
25718,True,True
25719,True,True
25720,True,True
25721,True,True
25722,True,True
25723,True,True
25724,True,True
25725,True,True
25726,True,True
25727,True,True
25728,True,True
25729,True,True
25730,True,True
25731,True,True
25732,True,True
25733,True,True
25734,True,True
25735,True,True
25736,True,True
25737,True,True
25738,True,True
25739,True,True
25740,True,True
25741,True,True
25742,True,True
25743,True,True
25744,True,True
25745,True,True
25746,True,True
25747,True,True
25748,True,True
25749,True,True
25750,True,True
25751,True,True
25752,True,True
25753,True,True
25754,True,True
25755,True,True
25756,True,True
25757,True,True
25758,True,True
25759,True,True
25760,True,True
25761,True,True
25762,True,True
25763,True,True
25764,True,True
25765,True,True
25766,True,True
25767,True,True
25768,True,True
25769,True,True
25770,True,True
25771,True,True
25772,True,True
25773,True,True
25774,True,True
25775,True,True
25776,True,True
25777,True,True
25778,True,True
25779,True,True
25780,True,True
25781,True,True
25782,True,True
25783,True,True
25784,True,True
25785,True,True
25786,True,True
25787,True,True
25788,True,True
25789,True,True
25790,True,True
25791,True,True
25792,True,True
25793,True,True
25794,True,True
25795,True,True
25796,True,True
25797,True,True
25798,True,True
25799,True,True
25800,True,True
25801,True,True
25802,True,True
25803,True,True
25804,True,True
25805,True,True
25806,True,True
25807,True,True
25808,True,True
25809,True,True
25810,True,True
25811,True,True
25812,True,True
25813,True,True
25814,True,True
25815,True,True
25816,True,True
25817,True,True
25818,True,True
25819,True,True
25820,True,True
25821,True,True
25822,True,True
25823,True,True
25824,True,True
25825,True,True
25826,True,True
25827,True,True
25828,True,True
25829,True,True
25830,True,True
25831,True,True
25832,True,True
25833,True,True
25834,True,True
25835,True,True
25836,True,True
25837,True,True
25838,True,True
25839,True,True
25840,True,True
25841,True,True
25842,True,True
25843,True,True
25844,True,True
25845,True,True
25846,True,True
25847,True,True
25848,True,True
25849,True,True
25850,True,True
25851,True,True
25852,True,True
25853,True,True
25854,True,True
25855,True,True
25856,True,True
25857,True,True
25858,True,True
25859,True,True
25860,True,True
25861,True,True
25862,True,True
25863,True,True
25864,True,True
25865,True,True
25866,True,True
25867,True,True
25868,True,True
25869,True,True
25870,True,True
25871,True,True
25872,True,True
25873,True,True
25874,True,True
25875,True,True
25876,True,True
25877,True,True
25878,True,True
25879,True,True
25880,True,True
25881,True,True
25882,True,True
25883,True,True
25884,True,True
25885,True,True
25886,True,True
25887,True,True
25888,True,True
25889,True,True
25890,True,True
25891,True,True
25892,True,True
25893,True,True
25894,True,True
25895,True,True
25896,True,True
25897,True,True
25898,True,True
25899,True,True
25900,True,True
25901,True,True
25902,True,True
25903,True,True
25904,True,True
25905,True,True
25906,True,True
25907,True,True
25908,True,True
25909,True,True
25910,True,True
25911,True,True
25912,True,True
25913,True,True
25914,True,True
25915,True,True
25916,True,True
25917,True,True
25918,True,True
25919,True,True
25920,True,True
25921,True,True
25922,True,True
25923,True,True
25924,True,True
25925,True,True
25926,True,True
25927,True,True
25928,True,True
25929,True,True
25930,True,True
25931,True,True
25932,True,True
25933,True,True
25934,True,True
25935,True,True
25936,True,True
25937,True,True
25938,True,True
25939,True,True
25940,True,True
25941,True,True
25942,True,True
25943,True,True
25944,True,True
25945,True,True
25946,True,True
25947,True,True
25948,True,True
25949,True,True
25950,True,True
25951,True,True
25952,True,True
25953,True,True
25954,True,True
25955,True,True
25956,True,True
25957,True,True
25958,True,True
25959,True,True
25960,True,True
25961,True,True
25962,True,True
25963,True,True
25964,True,True
25965,True,True
25966,True,True
25967,True,True
25968,True,True
25969,True,True
25970,True,True
25971,True,True
25972,True,True
25973,True,True
25974,True,True
25975,True,True
25976,True,True
25977,True,True
25978,True,True
25979,True,True
25980,True,True
25981,True,True
25982,True,True
25983,True,True
25984,True,True
25985,True,True
25986,True,True
25987,True,True
25988,True,True
25989,True,True
25990,True,True
25991,True,True
25992,True,True
25993,True,True
25994,True,True
25995,True,True
25996,True,True
25997,True,True
25998,True,True
25999,True,True
26000,True,True
26001,True,True
26002,True,True
26003,True,True
26004,True,True
26005,True,True
26006,True,True
26007,True,True
26008,True,True
26009,True,True
26010,True,True
26011,True,True
26012,True,True
26013,True,True
26014,True,True
26015,True,True
26016,True,True
26017,True,True
26018,True,True
26019,True,True
26020,True,True
26021,True,True
26022,True,True
26023,True,True
26024,True,True
26025,True,True
26026,True,True
26027,True,True
26028,True,True
26029,True,True
26030,True,True
26031,True,True
26032,True,True
26033,True,True
26034,True,True
26035,True,True
26036,True,True
26037,True,True
26038,True,True
26039,True,True
26040,True,True
26041,True,True
26042,True,True
26043,True,True
26044,True,True
26045,True,True
26046,True,True
26047,True,True
26048,True,True
26049,True,True
26050,True,True
26051,True,True
26052,True,True
26053,True,True
26054,True,True
26055,True,True
26056,True,True
26057,True,True
26058,True,True
26059,True,True
26060,True,True
26061,True,True
26062,True,True
26063,True,True
26064,True,True
26065,True,True
26066,True,True
26067,True,True
26068,True,True
26069,True,True
26070,True,True
26071,True,True
26072,True,True
26073,True,True
26074,True,True
26075,True,True
26076,True,True
26077,True,True
26078,True,True
26079,True,True
26080,True,True
26081,True,True
26082,True,True
26083,True,True
26084,True,True
26085,True,True
26086,True,True
26087,True,True
26088,True,True
26089,True,True
26090,True,True
26091,True,True
26092,True,True
26093,True,True
26094,True,True
26095,True,True
26096,True,True
26097,True,True
26098,True,True
26099,True,True
26100,True,True
26101,True,True
26102,True,True
26103,True,True
26104,True,True
26105,True,True
26106,True,True
26107,True,True
26108,True,True
26109,True,True
26110,True,True
26111,True,True
26112,True,True
26113,True,True
26114,True,True
26115,True,True
26116,True,True
26117,True,True
26118,True,True
26119,True,True
26120,True,True
26121,True,True
26122,True,True
26123,True,True
26124,True,True
26125,True,True
26126,True,True
26127,True,True
26128,True,True
26129,True,True
26130,True,True
26131,True,True
26132,True,True
26133,True,True
26134,True,True
26135,True,True
26136,True,True
26137,True,True
26138,True,True
26139,True,True
26140,True,True
26141,True,True
26142,True,True
26143,True,True
26144,True,True
26145,True,True
26146,True,True
26147,True,True
26148,True,True
26149,True,True
26150,True,True
26151,True,True
26152,True,True
26153,True,True
26154,True,True
26155,True,True
26156,True,True
26157,True,True
26158,True,True
26159,True,True
26160,True,True
26161,True,True
26162,True,True
26163,True,True
26164,True,True
26165,True,True
26166,True,True
26167,True,True
26168,True,True
26169,True,True
26170,True,True
26171,True,True
26172,True,True
26173,True,True
26174,True,True
26175,True,True
26176,True,True
26177,True,True
26178,True,True
26179,True,True
26180,True,True
26181,True,True
26182,True,True
26183,True,True
26184,True,True
26185,True,True
26186,True,True
26187,True,True
26188,True,True
26189,True,True
26190,True,True
26191,True,True
26192,True,True
26193,True,True
26194,True,True
26195,True,True
26196,True,True
26197,True,True
26198,True,True
26199,True,True
26200,True,True
26201,True,True
26202,True,True
26203,True,True
26204,True,True
26205,True,True
26206,True,True
26207,True,True
26208,True,True
26209,True,True
26210,True,True
26211,True,True
26212,True,True
26213,True,True
26214,True,True
26215,True,True
26216,True,True
26217,True,True
26218,True,True
26219,True,True
26220,True,True
26221,True,True
26222,True,True
26223,True,True
26224,True,True
26225,True,True
26226,True,True
26227,True,True
26228,True,True
26229,True,True
26230,True,True
26231,True,True
26232,True,True
26233,True,True
26234,True,True
26235,True,True
26236,True,True
26237,True,True
26238,True,True
26239,True,True
26240,True,True
26241,True,True
26242,True,True
26243,True,True
26244,True,True
26245,True,True
26246,True,True
26247,True,True
26248,True,True
26249,True,True
26250,True,True
26251,True,True
26252,True,True
26253,True,True
26254,True,True
26255,True,True
26256,True,True
26257,True,True
26258,True,True
26259,True,True
26260,True,True
26261,True,True
26262,True,True
26263,True,True
26264,True,True
26265,True,True
26266,True,True
26267,True,True
26268,True,True
26269,True,True
26270,True,True
26271,True,True
26272,True,True
26273,True,True
26274,True,True
26275,True,True
26276,True,True
26277,True,True
26278,True,True
26279,True,True
26280,True,True
26281,True,True
26282,True,True
26283,True,True
26284,True,True
26285,True,True
26286,True,True
26287,True,True
26288,True,True
26289,True,True
26290,True,True
26291,True,True
26292,True,True
26293,True,True
26294,True,True
26295,True,True
26296,True,True
26297,True,True
26298,True,True
26299,True,True
26300,True,True
26301,True,True
26302,True,True
26303,True,True
26304,True,True
26305,True,True
26306,True,True
26307,True,True
26308,True,True
26309,True,True
26310,True,True
26311,True,True
26312,True,True
26313,True,True
26314,True,True
26315,True,True
26316,True,True
26317,True,True
26318,True,True
26319,True,True
26320,True,True
26321,True,True
26322,True,True
26323,True,True
26324,True,True
26325,True,True
26326,True,True
26327,True,True
26328,True,True
26329,True,True
26330,True,True
26331,True,True
26332,True,True
26333,True,True
26334,True,True
26335,True,True
26336,True,True
26337,True,True
26338,True,True
26339,True,True
26340,True,True
26341,True,True
26342,True,True
26343,True,True
26344,True,True
26345,True,True
26346,True,True
26347,True,True
26348,True,True
26349,True,True
26350,True,True
26351,True,True
26352,True,True
26353,True,True
26354,True,True
26355,True,True
26356,True,True
26357,True,True
26358,True,True
26359,True,True
26360,True,True
26361,True,True
26362,True,True
26363,True,True
26364,True,True
26365,True,True
26366,True,True
26367,True,True
26368,True,True
26369,True,True
26370,True,True
26371,True,True
26372,True,True
26373,True,True
26374,True,True
26375,True,True
26376,True,True
26377,True,True
26378,True,True
26379,True,True
26380,True,True
26381,True,True
26382,True,True
26383,True,True
26384,True,True
26385,True,True
26386,True,True
26387,True,True
26388,True,True
26389,True,True
26390,True,True
26391,True,True
26392,True,True
26393,True,True
26394,True,True
26395,True,True
26396,True,True
26397,True,True
26398,True,True
26399,True,True
26400,True,True
26401,True,True
26402,True,True
26403,True,True
26404,True,True
26405,True,True
26406,True,True
26407,True,True
26408,True,True
26409,True,True
26410,True,True
26411,True,True
26412,True,True
26413,True,True
26414,True,True
26415,True,True
26416,True,True
26417,True,True
26418,True,True
26419,True,True
26420,True,True
26421,True,True
26422,True,True
26423,True,True
26424,True,True
26425,True,True
26426,True,True
26427,True,True
26428,True,True
26429,True,True
26430,True,True
26431,True,True
26432,True,True
26433,True,True
26434,True,True
26435,True,True
26436,True,True
26437,True,True
26438,True,True
26439,True,True
26440,True,True
26441,True,True
26442,True,True
26443,True,True
26444,True,True
26445,True,True
26446,True,True
26447,True,True
26448,True,True
26449,True,True
26450,True,True
26451,True,True
26452,True,True
26453,True,True
26454,True,True
26455,True,True
26456,True,True
26457,True,True
26458,True,True
26459,True,True
26460,True,True
26461,True,True
26462,True,True
26463,True,True
26464,True,True
26465,True,True
26466,True,True
26467,True,True
26468,True,True
26469,True,True
26470,True,True
26471,True,True
26472,True,True
26473,True,True
26474,True,True
26475,True,True
26476,True,True
26477,True,True
26478,True,True
26479,True,True
26480,True,True
26481,True,True
26482,True,True
26483,True,True
26484,True,True
26485,True,True
26486,True,True
26487,True,True
26488,True,True
26489,True,True
26490,True,True
26491,True,True
26492,True,True
26493,True,True
26494,True,True
26495,True,True
26496,True,True
26497,True,True
26498,True,True
26499,True,True
26500,True,True
26501,True,True
26502,True,True
26503,True,True
26504,True,True
26505,True,True
26506,True,True
26507,True,True
26508,True,True
26509,True,True
26510,True,True
26511,True,True
26512,True,True
26513,True,True
26514,True,True
26515,True,True
26516,True,True
26517,True,True
26518,True,True
26519,True,True
26520,True,True
26521,True,True
26522,True,True
26523,True,True
26524,True,True
26525,True,True
26526,True,True
26527,True,True
26528,True,True
26529,True,True
26530,True,True
26531,True,True
26532,True,True
26533,True,True
26534,True,True
26535,True,True
26536,True,True
26537,True,True
26538,True,True
26539,True,True
26540,True,True
26541,True,True
26542,True,True
26543,True,True
26544,True,True
26545,True,True
26546,True,True
26547,True,True
26548,True,True
26549,True,True
26550,True,True
26551,True,True
26552,True,True
26553,True,True
26554,True,True
26555,True,True
26556,True,True
26557,True,True
26558,True,True
26559,True,True
26560,True,True
26561,True,True
26562,True,True
26563,True,True
26564,True,True
26565,True,True
26566,True,True
26567,True,True
26568,True,True
26569,True,True
26570,True,True
26571,True,True
26572,True,True
26573,True,True
26574,True,True
26575,True,True
26576,True,True
26577,True,True
26578,True,True
26579,True,True
26580,True,True
26581,True,True
26582,True,True
26583,True,True
26584,True,True
26585,True,True
26586,True,True
26587,True,True
26588,True,True
26589,True,True
26590,True,True
26591,True,True
26592,True,True
26593,True,True
26594,True,True
26595,True,True
26596,True,True
26597,True,True
26598,True,True
26599,True,True
26600,True,True
26601,True,True
26602,True,True
26603,True,True
26604,True,True
26605,True,True
26606,True,True
26607,True,True
26608,True,True
26609,True,True
26610,True,True
26611,True,True
26612,True,True
26613,True,True
26614,True,True
26615,True,True
26616,True,True
26617,True,True
26618,True,True
26619,True,True
26620,True,True
26621,True,True
26622,True,True
26623,True,True
26624,True,True
26625,True,True
26626,True,True
26627,True,True
26628,True,True
26629,True,True
26630,True,True
26631,True,True
26632,True,True
26633,True,True
26634,True,True
26635,True,True
26636,True,True
26637,True,True
26638,True,True
26639,True,True
26640,True,True
26641,True,True
26642,True,True
26643,True,True
26644,True,True
26645,True,True
26646,True,True
26647,True,True
26648,True,True
26649,True,True
26650,True,True
26651,True,True
26652,True,True
26653,True,True
26654,True,True
26655,True,True
26656,True,True
26657,True,True
26658,True,True
26659,True,True
26660,True,True
26661,True,True
26662,True,True
26663,True,True
26664,True,True
26665,True,True
26666,True,True
26667,True,True
26668,True,True
26669,True,True
26670,True,True
26671,True,True
26672,True,True
26673,True,True
26674,True,True
26675,True,True
26676,True,True
26677,True,True
26678,True,True
26679,True,True
26680,True,True
26681,True,True
26682,True,True
26683,True,True
26684,True,True
26685,True,True
26686,True,True
26687,True,True
26688,True,True
26689,True,True
26690,True,True
26691,True,True
26692,True,True
26693,True,True
26694,True,True
26695,True,True
26696,True,True
26697,True,True
26698,True,True
26699,True,True
26700,True,True
26701,True,True
26702,True,True
26703,True,True
26704,True,True
26705,True,True
26706,True,True
26707,True,True
26708,True,True
26709,True,True
26710,True,True
26711,True,True
26712,True,True
26713,True,True
26714,True,True
26715,True,True
26716,True,True
26717,True,True
26718,True,True
26719,True,True
26720,True,True
26721,True,True
26722,True,True
26723,True,True
26724,True,True
26725,True,True
26726,True,True
26727,True,True
26728,True,True
26729,True,True
26730,True,True
26731,True,True
26732,True,True
26733,True,True
26734,True,True
26735,True,True
26736,True,True
26737,True,True
26738,True,True
26739,True,True
26740,True,True
26741,True,True
26742,True,True
26743,True,True
26744,True,True
26745,True,True
26746,True,True
26747,True,True
26748,True,True
26749,True,True
26750,True,True
26751,True,True
26752,True,True
26753,True,True
26754,True,True
26755,True,True
26756,True,True
26757,True,True
26758,True,True
26759,True,True
26760,True,True
26761,True,True
26762,True,True
26763,True,True
26764,True,True
26765,True,True
26766,True,True
26767,True,True
26768,True,True
26769,True,True
26770,True,True
26771,True,True
26772,True,True
26773,True,True
26774,True,True
26775,True,True
26776,True,True
26777,True,True
26778,True,True
26779,True,True
26780,True,True
26781,True,True
26782,True,True
26783,True,True
26784,True,True
26785,True,True
26786,True,True
26787,True,True
26788,True,True
26789,True,True
26790,True,True
26791,True,True
26792,True,True
26793,True,True
26794,True,True
26795,True,True
26796,True,True
26797,True,True
26798,True,True
26799,True,True
26800,True,True
26801,True,True
26802,True,True
26803,True,True
26804,True,True
26805,True,True
26806,True,True
26807,True,True
26808,True,True
26809,True,True
26810,True,True
26811,True,True
26812,True,True
26813,True,True
26814,True,True
26815,True,True
26816,True,True
26817,True,True
26818,True,True
26819,True,True
26820,True,True
26821,True,True
26822,True,True
26823,True,True
26824,True,True
26825,True,True
26826,True,True
26827,True,True
26828,True,True
26829,True,True
26830,True,True
26831,True,True
26832,True,True
26833,True,True
26834,True,True
26835,True,True
26836,True,True
26837,True,True
26838,True,True
26839,True,True
26840,True,True
26841,True,True
26842,True,True
26843,True,True
26844,True,True
26845,True,True
26846,True,True
26847,True,True
26848,True,True
26849,True,True
26850,True,True
26851,True,True
26852,True,True
26853,True,True
26854,True,True
26855,True,True
26856,True,True
26857,True,True
26858,True,True
26859,True,True
26860,True,True
26861,True,True
26862,True,True
26863,True,True
26864,True,True
26865,True,True
26866,True,True
26867,True,True
26868,True,True
26869,True,True
26870,True,True
26871,True,True
26872,True,True
26873,True,True
26874,True,True
26875,True,True
26876,True,True
26877,True,True
26878,True,True
26879,True,True
26880,True,True
26881,True,True
26882,True,True
26883,True,True
26884,True,True
26885,True,True
26886,True,True
26887,True,True
26888,True,True
26889,True,True
26890,True,True
26891,True,True
